objeto_y;nome_grupo;especificacao
AQUISIÇÃO DE COMBUSTÍVEIS DERIVADOS DO PETROLEO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO, DE FORMA PARCELADA.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE COMBUSTIVEIS E DERIVADOS DO PETROLEO, DESTINADO AO EXERCICIO DE 2019;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
FORNECIMENTO PARCELADO DE COMBUSTÍVEL, DESTINADO A ATENDER A DEMANDA DA FROTA DO MUNICÍPIO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE COMBUSTÍVEIS.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
REGISTRO DE PREÇO para aquisição de combustíveis e lubrificantes, dentro dos limites do município de Aparecida, com fornecimento parcelado, conforme solicitações das Secretarias Municipais;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE COMBUSTÍVEIS E DERIVADOS PARA ATENDER DE FORMA FRACIONADA DE ACORDO COM A DEMANDA DESTE MUNICÍPIO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEL;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição de 80.000 Litros de Óleo Diesel.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTIVEIS PARA ATENDER AS NECESSIDADES DO MUNICIPIO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
REGISTRO DE PREÇO para aquisição de combustíveis e lubrificantes, dentro dos limites do município de Condado, com fornecimento parcelado, conforme solicitações das Secretarias Municipais;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE COMBUSTÍVEIS.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA DO RAMO PARA FORNECIMENTO DE COMBUSTÍVEIS (GASOLINA E ÓLEO DIESEL).;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Contratação de empresa para fornecimento de forma parcelada de combustíveis e GPL.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Contratação de empresa para fornecimento de forma parcelada de combustíveis e GLP.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA DESTINADA A AQUISIÇÃO DE COMBUSTIVEIS, MEDIANTE REQUISIÇÃO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição de Combustíveis Óleo Diesel, Diesel S10, Gasolina e Lubrificante, para o Fundo Municipal de Saúde de Curral Velho-PB.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEIS, LUBRIFICANTES E GÁS GLP, DE FORMA PARCELADA, CONFORME ESPECIFICAÇÕES DO TERMO DE REFERÊNCIA;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Registro de Preços para contratações futuras, para: Contratação de empresa para fornecimento parcelado de combustíveis e lubrificante para atender as demandas das diversas secretarias da prefeitura Municipal de Itabaiana;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Contratação de empresa para fornecimento parcelado de combustíveis(gasolina comum, diesel comum, e diesel S-10 e lubrificantes(óleo e graxa), conforme anexo I do Edital;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEIS DERIVADOS DO PETROLEO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Adesão ao Pregão 0.6.007/2018 Registro de Preços em ata 0.6.007/2018 para o fornecimento parcelado de Combustível e derivados de Petróleo.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEIS E LUBRIFICANTES.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
OBJETO:AQUISIÇÃO DE FORNECIMENTO DE COMBUSTIVEL, OLEOS LUBRIFICANTES, E DERIVADOS DE PETROLEO DESTINADOS A FROTA MUNICIPAL;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEL;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTIVEIS PARA ATENDER AS NECESSIDADES DO MUNICIPIO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEIS PARA O ABASTECIMENTO DA FROTA MUNICIPAL;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição parcelada de combustíveis diversos, destinado a esta Prefeitura;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição parcelada de combustíveis e lubrificantes diversos, para atender as necessidades das diversas secretarias deste Município;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição de combustível e lubrificantes.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
